"","a1-3","CuLFCFe","p1-4","a1","a2-3","Cu","LFCFe","Fe","p1","p2-4"
"CG33293",239.757504782837,44.0648271436395,44.1306191918729,64.3894916615391,50.5801987962787,40.1369625208591,18.5591985893788,32.2511564980684,28.3495294175247,29.3232487087905
"CR33294",1.26940377616955,3.22456029206464,1.45032850052998,5.27656001262309,1.27492083516242,1.42348779006655,6.14733012836754,0.752442471844978,3.50771863025744,1.43755930281415
"CG33296",6.80641693987052,1.19026432579686,0,6.60605971524268,6.11055743726396,6.44305327860121,4.87966315224301,0,0,0
"CG33299",0,0,0,0,0,0,0,0,0,0
"Muc30E",2.76473379162713,5.3013821671807,3.53807667909057,6.50943070074332,10.3451864117941,12.9889676089679,3.66238070457775,11.8412147609179,5.28864387908536,5.60700605627575
"CG33301",7086.79435441688,189.492328133098,262.153622213452,8324.41498331226,3375.99122001189,188.487928697691,307.72446733092,132.625299233835,203.401822452962,278.737504816377
"Cpr31A",6.6223591242526,0.238052865159372,0.247068768824502,4.01242900977839,3.20392567547447,0,0.832609360575822,0.362228456156678,0.166164435239141,0.827781366885373
"CG33303",748.88965425907,1295.45550259224,1160.9102533031,1850.3828051226,1700.81868572008,1398.82733939564,1520.96591220068,2015.15499352136,1563.26585184313,1412.06526173966
"CG33306",56.8043827261803,163.092606202082,23722.9281527391,35.2716230725147,60.6921196659277,71.6822865661574,1285.40723111243,163.943477477553,11797.3424830386,23704.1958175248
"CG33307",5.9864488300586,7.90026751053831,6.01362557991337,7.98616582824343,5.80514309214969,17.0879830455244,3.92498481513398,6.99586672285779,4.24071114249401,10.3299115170746
"CG33309",0,0,0,0,0,0,0,0,0,0
"CG33310",0.485461039086097,0,0.36884081660137,0.542817631619855,0.50335802855414,0.274914603080035,0,0.418199575219924,0,0
"CR33315",0,0,0,1.08563526323971,0,0,0,0,0,0
"CR33317",0,0.238052865159372,1.10652244980411,0,0,0,0.476123975490258,0,0,0
"CR33318",0,0.469540339186915,1.04806703220457,0,0,0,0.238061987745129,0.181114228078339,0,0.275927122295124
"CR33319",0,0.568087207856788,0.494137537649003,0,0.687135532703764,0,0,0,0,0
"CG33322",0,0.231487474027544,0,0,0,0,0,0,0,0
"CG33325",0,0,0,0,0,0,0,0,0,0.496310857990699
"Sp212",4.04460467371421,3.81391045434557,2.28341087632708,29.6040646594152,13.73043218314,10.7210639024499,7.32233102302699,10.5454296048379,0,3.16591915390242
"CG33333",0,0,0,0,0,0,0,0,0,0
"CG33337",517.445933339123,13.0033534280603,350.439039718409,7.35863340119201,228.652915358156,3.13933007699274,25.3808635141044,15.395370654711,202.900262419932,415.758625495956
"CG33339",0,0,0.247068768824502,0,0,0,0.594547372830693,0,0,2.03860908686375
"CG33340",0,0.231487474027544,0,0,0,0.254958958084075,0,0,0,0.2973509684547
"CG33341",0,0,0.247068768824502,0,0,0.403651957730248,0,0,0,0
"CG33346",2445.72925241594,201.03200983077,4.34964896228293,6014.40859686841,2071.51370549086,349.410828534983,179.239557162163,124.63560554744,0.241587585630137,5.69866136705827
"CheB42a",0.700920172456608,0.469540339186915,0.615909585425872,0,0,0.254958958084075,1.74500614467904,0.752442471844978,0.407752020869279,0
"ppk25",1.36289344671392,2.84700143041577,2.99119653107654,0.562163727276527,1.03070329905565,0.687286507700087,1.16333742978603,1.61682718181645,2.72786872487785,1.87594646946632
"5SrRNA:CR33353",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33354",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33355",0,0,0,0,0,0,0,0,0,0
"5SrRNA-Psi:CR33356",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33357",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33358",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33359",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33360",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33361",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33362",0,0,0,0,0,0,0,0,0,0
"5SrRNA-Psi:CR33363",0,0,0,0,0,0,0,0.708437874429145,0,0
"5SrRNA:CR33364",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33365",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33366",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33367",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33368",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33369",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33370",0,0,0,0,0,0,0,0,0,0
"5SrRNA-Psi:CR33371",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33372",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33373",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33374",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33375",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33376",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33377",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33378",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33379",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33380",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33381",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33382",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33383",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33384",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33385",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33386",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33387",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33388",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33389",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33390",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33391",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33392",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33393",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33394",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33395",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33396",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33397",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33398",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33399",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33400",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33401",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33402",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33403",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33404",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33405",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33406",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33407",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33408",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33409",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33410",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33411",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33412",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33413",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33414",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33415",0,0,0,0,0,0,0,0,0,0
"5SrRNA-Psi:CR33416",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33417",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33418",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33419",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33420",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33421",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33422",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33423",0,0,0.247068768824502,0,0,0,0,0,0,0
"5SrRNA:CR33424",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33425",0,0,0.247068768824502,0,0,0,0,0,0,0
"5SrRNA:CR33426",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33427",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33428",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33429",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33430",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33431",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33432",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33433",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33434",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33435",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33436",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33437",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33438",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33439",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33440",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33441",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33442",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33443",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33444",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33445",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33446",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33447",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33448",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33449",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33450",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33451",0,0,0,0,0,0,0,0,0,0
"5SrRNA:CR33452",0,0.238052865159372,0,0,0,0,0,0,0,0
"CG33453",0,0,0,0,0,0,0,0,0,0
"CG33454",0,0,0,0,0,0,0,0,0,0
"CG33458",0,0,0,0.542817631619855,0,0,0,0,0,0
"CG33459",0,0.336599733829244,0.247068768824502,0,0,0,0,0,0,0
"CG33460",5.44644501862742,12.4577316869466,10.966299082176,9.13432172093209,5.45987469456998,5.12863073597356,9.08021582564371,16.9161212781965,19.9190271120336,12.0562789844199
"CG33461",0,0,0,0,0,0,0,0,0.728877634563487,0.496310857990699
"CG33462",0,0,0.247068768824502,0.690053056500372,0,0,0.594547372830693,0,0,0
"CG33463",1.17591410562517,0.231487474027544,0.247068768824502,0,0,0.392416259624092,0.238061987745129,0,1.12542639864869,0
"CG33465",0.700920172456608,2.08995265737972,0,0.690053056500372,1.00671605710828,3.91767486278282,6.08050645255062,0.627299362829886,0.241587585630137,0.892052905364101
"CG33467",0,0,0,0,1.00671605710828,0,0,0,0,0
"CG33468",33.6070094835532,11.7551370927035,32.5640895149974,143.190774463454,74.5137644050587,16.1929125855965,68.5786370421212,18.8388563285931,62.4930752336864,59.9023322329837
"CG33469",72.9102459623278,67.7116057668636,100.301479639602,146.236608936887,118.400526707716,82.5548253179919,132.488700410805,149.245535712108,163.89082739686,136.229200299108
"CG33470",0,0,0,0,0,0,0,0,0,0
"Ir48a",0,1.37422728087295,0,0,0,0.392416259624092,0,0,0.649339606499416,0
"CG33474",19.9372160192486,12.7942654190834,24.7182933028666,19.8658360219993,24.0722173324784,9.31898798840471,21.8393365929956,12.0818497976943,24.2746920324871,29.8604321004422
"CG33475",0,0,0,0,0.637460417581212,0,0,0,0.166164435239141,0
"CG33476",0,0,0,0,0,0,0,0,0,0
"CG33477",0,0,0,0,0,0,0,0,0,0
"dpr7",8.1512977002202,3.95184966980641,7.98130030298426,1.9229237446206,6.54025310874818,4.94002644633547,12.2278365809182,4.23638305350806,2.2334902968335,5.81013606125335
"CG33483",1.57835258008443,73.4464357521299,4.54919838630033,0.562163727276527,0.981028183933094,170.189987200968,26.8994711359117,16.889561094969,4.82673384515809,3.8740881687499
"CR33487",0,0,0,0.690053056500372,0,0,0,0,0.483175171260275,1.24077714497675
"CG33489",0,1.16400276126955,0.36884081660137,0,2.01343211421656,0.687286507700087,0.238061987745129,0,0,0
"CG33490",0,0.469540339186915,0,1.38010611300074,0.343567766351882,0.274914603080035,0.238061987745129,0,0,0
"CR33491",0,0,0,0,0,0,0,0,0,0
"CG33493",10.8069459471572,6.85450779133412,5.38933010863895,12.8597117575383,6.55101802558279,20.4293853236931,9.20106960911266,17.2408663516565,9.48021487596603,14.0113876434287
"CG33494",19.9471784119138,28.9476645183102,3.70031872513301,19.7216515950127,15.5070104156287,48.0872235208048,30.2710600279294,11.7755924606009,6.63625099689357,9.74373515900401
"CR33496",0,0,0,0,0,0,0,0,0,0
"Sdic2",12.6553004329572,15.5133248542447,10.2868337052628,4.86163171022708,6.13624531043914,8.76518680000289,5.43314416513215,6.57994481905726,6.52310319847727,8.46070081574447
"CR33498",0,0,0,0,0,0,0,0,0,0
"Sdic4",0,0.231487474027544,0,1.38010611300074,0,0,0,0.362228456156678,0.281356599662173,0
"CG33500",0,0.336599733829244,0.490612864378239,0,0,0,0.819730702638142,0.543342684235016,0,0
"CG33502",0,0,0,0,0,0,0,0,0,0
"Cyp12d1-d",0,0.231487474027544,0.121772047776869,0.542817631619855,0,0.392416259624092,0,0.181114228078339,0.166164435239141,0.496310857990699
"snRNA:U7",18.2729193490666,9.39773644357978,9.86075111869875,6.57184986640827,0,0.764876874252224,0.594547372830693,5.47619709052481,8.77077025353277,6.33818615494504
"U3-55K",162.566470371051,145.557132324876,148.091703800006,156.188873043543,102.295918497427,110.57984517836,170.871585379396,119.712867480032,167.961492802141,135.764647005411
"CG33506",203.152584831714,337.705843614384,281.239338075771,274.699648342318,303.697043571463,359.871068802825,312.463658366045,322.546921648881,366.617779900359,291.294276481771
"ppk13",1.17591410562517,1.24128667551528,3.89986814915041,1.79503441539675,1.53406132760979,2.12200999587279,3.18504153602324,1.14265648753328,2.05407823880354,1.83547908188615
"CG33509",2.45578498771225,5.90422738043494,22.4006101801588,9.64587903782747,1.8536418520143,2.55182179427245,3.0666181386828,8.53611073591377,3.6117075378964,17.3026765024729
"CG33510",220.885564763966,31.4597992595577,116.018124670826,447.167527883685,559.111256496955,9.42497040905796,219.396941325349,117.532266424623,314.835520273585,188.847962267051
"CG33511",54.8808463999914,9.51248165487817,36.4180252390143,103.340279238974,139.242390855405,2.86916343856076,55.5074875594996,52.0780725170082,79.8549670314949,59.0854923033544
"dpr4",0,0,0.402261468325415,0,0.343567766351882,0,0,0.627299362829886,0,0
"Nmdar2",5.96038584999529,3.60868454484534,6.1164377220294,1.94226984027727,6.81015851803015,6.09083184675368,2.00882544829953,3.38678303217961,2.22937541916042,4.03437048140835
"CG33514",4705.41788869512,2439.35892136189,6911.2005452555,2629.36505548805,1955.13605592521,768.758945878056,2592.93335422374,4937.5463816076,6429.8969809758,9945.75410968207
"dpr3",1.1863812115427,1.64667388272012,1.54572924312434,1.38010611300074,3.36371593767672,1.03979147733226,1.42715673340652,0.571328243766639,1.81042014150707,0.496310857990699
"Dop2R",1.1863812115427,0.238052865159372,1.05159170547533,0,1.14081844613535,0.254958958084075,0.594547372830693,0,0,1.0973606420403
"Unc-89",173.504005182603,133.002706854253,217.344590146437,30.0501518127517,72.1497921652766,119.237894303731,141.646489462506,115.372843331295,47.9457866210422,84.0786584751985
"Vap-33B",2475.77409871808,2244.49910084479,4685.33298955608,1911.53674421244,2235.7590798048,1990.57158889555,2778.28091660631,2532.64170862893,3150.30676178835,4432.54722868887
"PNUTS",3823.22149972624,3084.75459777783,3193.00286837504,2092.53527362262,2382.2333506256,3301.70530986762,2067.67526660853,2289.9645448435,2164.22092252152,2004.26879691871
"SIFa",2.94124602679835,5.37053390926595,7.52593417131366,6.3621952758628,4.63693614161133,10.2822486193758,6.47684300451348,6.93989560379454,8.14999640428131,9.31387357119064
"Acp53C14c",0.970922078172193,0.462974948055088,1.46831391986395,0,1.03070329905565,0.962201110780121,1.7707634605544,2.22528933976651,3.00213694542902,2.63548875547175
"Ddr",42.7419036106206,18.6954252391535,13.1614814541204,21.7263406009549,31.2631531839206,17.9169823747909,11.1970163994745,13.016990315372,6.39054853359035,8.84533440649971
"lectin-37Da",3127.92735448926,5194.30192468231,7944.16775512791,9068.63683168868,9102.43271215665,2708.26092193456,22014.4314028908,8027.86931509796,6439.4402957203,12393.6200408256
"lectin-37Db",6570.59755212169,13116.1362736683,6868.05514414563,6800.16168050761,9541.74647102433,10478.6642995489,21124.7408335243,15890.7358735685,7994.91928940253,9291.58863770853
"tRNA:CR33534",0,0,0,0,0,0,0,0,0,0
"tRNA:CR33535",0,0.336599733829244,0,0,0,1.21095587319074,0,0,0,0
"tRNA:CR33536",0,0,0,0,0,0,0,0,0,0
"tRNA:N5:60C",0.700920172456608,0,0,0,0,0,0,0,0.241587585630137,0
"tRNA:CR33538",0,0,0.121772047776869,0,0,0,0,0,0,0.24815542899535
"tRNA:CR33539",0,0.231487474027544,0,0,0,0,0,0,0,0
"upd3",19.5581285688429,182.952457806392,247.050553850925,270.621216379608,410.903961761202,233.040699873408,444.464401156941,496.13492085728,291.1903260881,458.668930090779
"CG33543",10.6954435902486,2.66960386647151,9.26416349191387,2.88066967863646,6.17099746922111,1.05102717543841,1.05779269038327,8.00650941814357,5.07450682012763,4.55210518555862
"Vkor",0,0,0,0,0,0,0,0,0,0
"Rim",81.6298176967999,76.2916381361922,82.5759882191945,34.3302737000455,65.9663291479931,47.9762842286665,48.168717389115,47.9151477490875,26.1482168370255,51.7842287113456
"msta",18.0627985533853,7.45855551690736,13.6973026376718,10.8980958216044,10.2292125939806,11.0910087658617,6.63511756873122,21.5507857108922,7.56992070449308,15.2652484036818
"tRNA:R:85Cb",0,0,0,0,0,0,0,0,0,0
"CG33552",0,0.812705464147987,0.121772047776869,0,0.687135532703764,0,0.714185963235387,0.390214015688301,0.815504041738558,0.24815542899535
"Nipped-A",1066.5094148379,1235.01501711146,1181.00542902748,935.064912524245,915.238331120092,1145.36718145073,1005.69102834679,905.885448058307,1131.50130245681,731.978215068727
"form3",118.445658300649,243.836394991983,68.9369018378121,35.1258189922191,65.8023808462849,420.039118271966,59.3092732948089,29.3242999671052,28.6946291378667,63.9577914183187
"CG33557",0,0.238052865159372,0.862978354250373,0,0,0,0,0,0,0.2973509684547
"mim",846.475681855328,1235.7078863076,946.799698583388,649.119953276341,561.899618398413,733.851431945821,733.435632203237,1541.2436352662,871.799690615563,554.824088096911
"CG33626",0,0,0.247068768824502,0,0,0,0,0,0,0
"CG33627",0,0,0,0,0,0,0,0,0,0
"CR33629",0,0,0.402261468325415,0.690053056500372,0,0,0,0,0,1.12513233534007
"CG33630",0,0.694462422082631,0,0,1.14081844613535,0.254958958084075,0,0,1.648370583941,7.1512966688918
"CG33631",0,0,0.804522936650831,0,0,0,0.238061987745129,0,0,0
"CG33632",0,0.336599733829244,0.494137537649003,1.77568831974008,0.343567766351882,0.50991791616815,1.18909474566139,0,2.13154575520128,1.35186391817585
"CG33635",160.170356923912,181.329312973901,154.601910028925,211.567247043327,214.673520656656,188.478749941768,206.956668973676,234.377044240861,203.358720444258,199.320869019405
"CG33639",6.43537978316385,0.91125233281786,0.247068768824502,1.66714508617291,4.82241427698877,2.01825978865124,0.594547372830693,5.0750598753673,0.166164435239141,0.24815542899535
"CG33640",0.391971368541725,1.81593927450389,0.645805563879153,0,1.00671605710828,0.392416259624092,0.238061987745129,6.6290452548881,1.86139241232318,0.892052905364101
"CG33641",0.391971368541725,0.336599733829244,0.645805563879153,0,3.15254992912409,1.2171600688642,0,0.724456912313355,0.96635034252055,0.84285736590475
"CG33642",0,0.231487474027544,0.247068768824502,0.690053056500372,1.91238125274364,0,0,0,0,0.800009673585598
"CG33643",0,0.469540339186915,0.494137537649003,0.690053056500372,0,0,0.594547372830693,0,0,0
"CG33644",0,0.568087207856788,0.247068768824502,0,0,0,0,0,0,0
"CG33645",0,0.238052865159372,0.247068768824502,0,0,0,0,0.209099787609962,0,0.744466286986049
"CG33647",0,0.238052865159372,0.402261468325415,0,0,0.254958958084075,0.476123975490258,0.905571140391694,0.166164435239141,0
"CG33648",7.54386719830797,18.1964897733819,0.243544095553738,1.66714508617291,4.63693614161133,7.64954472492855,6.53078802239272,5.49098177916783,1.46484364823797,0.2973509684547
"Caps",276.234509404776,244.019927676657,343.86304211579,184.895875198671,274.75957375552,248.45662326394,305.580842354828,230.95926137173,242.552371416764,333.728519697743
"CG33654",0,0,0.402261468325415,0,0,0.403651957730248,0,0,0,0.992621715981399
"CG33658",0,0,0,0,0,0,0,0,0,0
"CG33664",0,0,0,0,0,0,0,0,0,0
"CG33665",0,0,0,0,0,0,0,0,0,0
"CG33666",0,0,0,0,0,0,0,0,0,0
"CG33667",0,0,0,0,0,0,0,0,0,0
"CG33668",0,0,0,0,0.50335802855414,0,0,0,0,0
"CG33669",0,0,0,0,0,0,0,0,0,0
"CG33673",0,0,0.247068768824502,0,1.27492083516242,0.403651957730248,0,0,0,0
"CG33679",0,0.568087207856788,0,0,0.343567766351882,0,0.581668714893013,0.181114228078339,0,0.827781366885373
"CG33680",0,0.231487474027544,0,0,0,0,0,0,0,0
"CG33687",0,0,0.36884081660137,1.08563526323971,0,0,0,0,0,0.275927122295124
"CG33688",0,0,0.247068768824502,0,0,0,0,0,0,0
"CG33689",0.391971368541725,0,0.494137537649003,0,0,0,0,0,0,0.275927122295124
"CG33690",0,1.17056815240137,0,0,0,0,0,7.08437874429145,0,0
"CNMaR",1.97032394862615,3.05529490028086,7.78612714689435,9.5373358042603,3.6798951996256,1.48335472505443,7.07382076347269,11.8549561273827,3.28349354509119,4.26962764308292
"CG33700",0,0,0,0,0,0,0,0,0,0.24815542899535
"CR33701",0,0,0,0,0,0.403651957730248,0,0,0,0.594701936909401
"CG33702",0,0,0,0,0,0,0,0,0,0
"CG33703",0,0,0,0,0,0,0,0,0,0
"CG33704",0,0,0,0,0,0,0,0,0,0
"CG33710",0,0,0.247068768824502,1.08563526323971,1.27492083516242,0,0,0,0,0.24815542899535
"CG33721",0,0,0,0,0,0,0,0,0,0
"CG33723",0.485461039086097,0.80614007301616,1.38348719708189,2.07015916950112,0,1.08221851854053,0.238061987745129,0.181114228078339,0.970465220193625,0
"CG33725",0.970922078172193,0.812705464147987,1.01464638048052,0,0.637460417581212,2.60296878237052,0.238061987745129,0,0.241587585630137,1.92514200892567
"snmRNA:430:CR33727",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33728",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33729",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33730",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33731",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33732",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33733",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33734",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33735",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33736",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33737",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33738",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33739",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33740",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33741",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33742",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33743",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33744",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33745",0,0,0,0,0,0,0,0,0,0
"snmRNA:430:CR33746",0,0,0,0,0,0,0,0,0,0
"CG33752",0.485461039086097,0.238052865159372,1.11004712307487,0,0.343567766351882,0.953481163890317,0,0.209099787609962,0.166164435239141,0
"CG33757",0.877432407627821,0.231487474027544,2.92569176693546,1.12432745455305,1.00671605710828,0.549829206160069,0.238061987745129,1.01751337851819,0.166164435239141,0
"CG33758",5.15550890107678,1.03106215591188,1.63055596590639,1.08563526323971,0,0,0,0.418199575219924,0.522944185292311,0.496310857990699
"CG33764",0,0,0,0,0,0,0,0,0,0
"CG33766",0.391971368541725,0,0.892874332703654,0,1.51007408566242,0,0,0.543342684235016,0.844069798986519,0
"CG33767",1.88730138399931,0.238052865159372,1.01464638048052,0,0,0.403651957730248,0,0.209099787609962,0,0
"CG33768",0,0.231487474027544,1.45385317380075,0,0.50335802855414,0.254958958084075,0.238061987745129,0,0,0.2973509684547
"CG33769",1.36289344671392,0.673199467658489,0.36884081660137,0,0,0,0,0.209099787609962,0,0
"CG33770",0,0.231487474027544,0.645805563879153,0,0,0.254958958084075,0,0.724456912313355,0,0.24815542899535
"CG33771",0.485461039086097,0,1.04806703220457,0,0.343567766351882,0,0.476123975490258,0,0,0
"CG33772",1.1863812115427,0,0.988275075298006,2.37654423832995,1.03070329905565,0.254958958084075,0.594547372830693,0.390214015688301,0.970465220193625,0.594701936909401
"CG33773",0,0.238052865159372,0,0,0,0.412371904620052,0,0,0.281356599662173,0.24815542899535
"CG33774",16.9438440323237,17.7018903819867,25.9498620933518,30.566191472126,38.4474735875786,42.9087503126066,31.5166152673713,46.2583308171178,39.3249335328602,29.2722633586286
"CG33775",0,0.231487474027544,0.804522936650831,1.23287068812023,0.343567766351882,1.05974712232822,1.16333742978603,0.599313803298263,0.728877634563487,2.4815542899535
"CG33777",0,0.336599733829244,0.494137537649003,0,0,0,0,0.571328243766639,0,0.892052905364101
"CG33783",0.391971368541725,0.932515287242003,0.649330237149917,0.690053056500372,3.81569821988049,0.50991791616815,1.30873333606608,0,0,0
"CG33784",0.485461039086097,0,0.615909585425872,0.562163727276527,0.637460417581212,0,0,0,0,0.2973509684547
"CG33792",0.78394273708345,0,0.649330237149917,1.64779899051624,0,0.412371904620052,0,0,0,0.744466286986049
"CG33795",2.1573032897149,0.799574681884332,0.804522936650831,0,1.91238125274364,0.764876874252224,0,0,0.96635034252055,0.275927122295124
"CG33796",0.391971368541725,0,0.121772047776869,0.690053056500372,0.343567766351882,0,0,0,0,0
"CR33797",0,0,0,0,0,0,0.238061987745129,0,0,0
"CG33798",0,0,0,0,0,0,0,0,0,0
"His1:CG33801",0.485461039086097,0.231487474027544,0,0,0.637460417581212,0.403651957730248,1.63946140527628,0,0.447521034901314,0.24815542899535
"His-Psi:CR33802",0,0,0,0,0,0.807303915460496,0,0,0,0
"His3:CG33803",0,0,0,0,0,0,0,0,0,0
"His1:CG33804",0,0,0,0,0,0,0,0,0,0
"His-Psi:CR33805",0,0,0.804522936650831,1.62845289485956,0,0,0,0,1.27834321109702,0.551854244590248
"His3:CG33806",0,0,0,0,0,0,0,0,0,0
"His1:CG33807",0,0,0,0,0,0,0,0.209099787609962,0,0
"His2A:CG33808",0,0,0,0,0,0,0,0,0,0
"His3:CG33809",0,0,0,0,0,0,0,0,0,0
"His1:CG33810",0,0,0,0,0,0,0,0,0,0
"His-Psi:CR33811",0,0,0,0,0,0,0,0,0,0
"His3:CG33812",0,0,0,0,0,0,0,0,0,0
"His1:CG33813",0,0,0,0,0,0,0,0.209099787609962,0,0
"His2A:CG33814",0,0,0,0,0,0,0,0,0,0
"His3:CG33815",0,0,0,0,0,0,0,0,0,0
"His1:CG33816",0,0,0,0,0,0,0,0,0,0
"His2A:CG33817",0,0,0,0,0,0,0,0,0,0
"His3:CG33818",0,0,0,0,0,0,0,0,0,0
"His1:CG33819",0,0,0,0,0,0,0,0,0,0
"His2A:CG33820",0,0,0,0,0,0,0,0,0,0
